dataset_id,method_id,label
300222,102351,1
300222,102433,1
300222,102434,1
300222,102354,1
300222,102435,1
300222,102359,1
300222,102436,1
300222,102437,1
300222,102361,1
300222,102362,1
300222,102438,1
300223,102439,1
300224,102439,1
300225,102439,1
300226,102440,1
300227,102441,1
300228,102442,1
300229,102442,1
300230,102442,1
300231,102443,1
300232,102443,1
300233,102443,1
300234,102443,1
300235,102444,1
300236,102444,1
300237,102445,1
300238,102446,1
300239,102447,1
300240,102447,1
300241,102448,1
300242,102449,1
300243,102448,1
300243,102450,1
300244,102448,1
300244,102442,1
300245,102442,1
300245,102451,1
300245,102452,1
300245,102453,1
300246,102446,1
300246,102454,1
300246,102455,1
300246,102456,1
300247,102446,1
300247,102454,1
300247,102455,1
300247,102456,1
300248,102446,1
300248,102454,1
300248,102455,1
300248,102456,1
300249,102457,1
300249,102458,1
300249,102459,1
300249,102460,1
300250,102461,1
300250,102462,1
300250,102463,1
300250,102464,1
300250,102465,1
300251,102461,1
300251,102462,1
300251,102464,1
300251,102463,1
300251,102465,1
300252,102466,1
300252,102467,1
300252,102439,1
300252,102468,1
300252,102447,1
300253,102466,1
300253,102469,1
300253,102470,1
300253,102471,1
300253,102457,1
300254,102449,1
300254,102448,1
300254,102451,1
300254,102472,1
300254,102473,1
300255,102474,1
300255,102475,1
300255,102476,1
300255,102477,1
300255,102478,1
300255,102445,1
300255,102470,1
300256,102474,1
300256,102475,1
300256,102478,1
300256,102477,1
300256,102445,1
300256,102476,1
300256,102470,1
300257,102466,1
300257,102467,1
300257,102479,1
300257,102480,1
300257,102481,1
300257,102482,1
300257,102483,1
300257,102447,1
300257,102468,1
300258,102466,1
300258,102484,1
300258,102485,1
300258,102474,1
300258,102477,1
300258,102475,1
300258,102486,1
300258,102476,1
300258,102478,1
300259,102466,1
300259,102476,1
300259,102477,1
300259,102475,1
300259,102474,1
300259,102486,1
300259,102485,1
300259,102484,1
300259,102478,1
300259,102487,1
300260,102466,1
300260,102488,1
300260,102486,1
300260,102440,1
300260,102489,1
300260,102439,1
300260,102490,1
300260,102491,1
300260,102492,1
300260,102446,1
300260,102447,1
300260,102493,1
300260,102494,1
300261,102466,1
300261,102488,1
300261,102439,1
300261,102486,1
300261,102489,1
300261,102440,1
300261,102490,1
300261,102444,1
300261,102492,1
300261,102491,1
300261,102493,1
300261,102447,1
300261,102446,1
300261,102494,1
300262,102466,1
300262,102495,1
300262,102496,1
300262,102489,1
300262,102488,1
300262,102497,1
300262,102484,1
300262,102498,1
300262,102474,1
300262,102475,1
300262,102440,1
300262,102499,1
300262,102441,1
300262,102500,1
300262,102501,1
300263,102466,1
300263,102486,1
300263,102439,1
300263,102476,1
300263,102477,1
300263,102467,1
300263,102502,1
300263,102485,1
300263,102503,1
300263,102504,1
300263,102469,1
300263,102505,1
300263,102478,1
300263,102506,1
300263,102461,1
300263,102507,1
300263,102494,1
300263,102508,1
300263,102509,1
300263,100856,1
300263,102510,1
300263,102511,1
300264,102466,1
300264,102439,1
300264,102502,1
300264,102486,1
300264,102477,1
300264,102505,1
300264,102504,1
300264,102467,1
300264,102469,1
300264,102461,1
300264,102476,1
300264,102485,1
300264,102512,1
300264,102478,1
300264,102506,1
300265,102513,1
300265,100856,1
300265,102443,1
300265,102514,1
300265,102515,1
300265,102516,1
300265,102494,1
300265,102517,1
300265,102457,1
300265,102518,1
300265,102504,1
300265,102519,1
300265,102520,1
300265,102493,1
300265,102521,1
300265,102522,1
300266,102514,1
300266,102513,1
300266,102515,1
300266,102494,1
300266,102523,1
300266,102517,1
300266,102516,1
300266,102493,1
300266,102457,1
300266,100856,1
300266,102504,1
300266,102521,1
300266,102518,1
300266,102522,1
300266,102519,1
300266,102443,1
300266,102520,1
300267,102514,1
300267,102513,1
300267,102515,1
300267,102506,1
300267,102516,1
300267,102441,1
300267,102517,1
300267,102494,1
300267,102457,1
300267,102518,1
300267,102504,1
300267,102522,1
300267,102521,1
300267,102493,1
300267,102519,1
300267,102443,1
300267,102520,1
300267,102524,1
300268,102441,1
300268,102513,1
300268,102515,1
300268,102506,1
300268,102516,1
300268,102494,1
300268,102443,1
300268,102523,1
300268,102517,1
300268,102521,1
300268,102457,1
300268,102493,1
300268,102518,1
300268,102522,1
300268,102519,1
300268,102504,1
300268,102520,1
300268,102514,1
300268,102524,1
300268,100833,1
300269,102489,1
300269,102466,1
300269,102495,1
300269,102439,1
300269,102467,1
300269,102477,1
300269,102486,1
300269,102475,1
300269,102474,1
300269,102485,1
300269,102525,1
300269,102512,1
300269,102476,1
300269,102478,1
300269,102484,1
300269,102502,1
300269,102526,1
300269,102469,1
300269,102490,1
300269,102470,1
300269,102527,1
300269,102506,1
300269,102461,1
300269,102445,1
300269,102528,1
300269,102529,1
300269,102530,1
300269,102531,1
300269,102532,1
300269,102514,1
300269,102457,1
300269,102516,1
300269,102493,1
300269,102520,1
300269,102504,1
300269,102505,1
300269,100856,1
300269,102447,1
300269,102533,1
300270,102466,1
300270,102495,1
300270,102496,1
300270,102489,1
300270,102439,1
300270,102467,1
300270,102502,1
300270,102484,1
300270,102485,1
300270,102477,1
300270,102474,1
300270,102475,1
300270,102469,1
300270,102486,1
300270,102525,1
300270,102512,1
300270,102478,1
300270,102461,1
300270,102490,1
300270,102476,1
300270,102526,1
300270,102506,1
300270,102445,1
300270,102444,1
300270,102529,1
300270,102528,1
300270,102470,1
300270,102531,1
300270,102530,1
300270,102514,1
300270,102516,1
300270,102505,1
300270,102523,1
300270,102493,1
300270,102504,1
300270,102532,1
300270,102534,1
300270,102535,1
300270,102520,1
300270,102457,1
300270,102536,1
300270,100856,1
300270,102447,1
300270,102533,1
300270,102537,1
300272,102539,1
300273,102539,1
300274,102540,1
300275,102541,1
300275,102542,1
300275,102543,1
300275,102544,1
300275,102545,1
300275,102546,1
300275,102547,1
300275,102548,1
300275,102549,1
300275,102550,1
300275,102551,1
300275,102552,1
300275,102553,1
300275,102554,1
300275,102555,1
300275,101549,1
300275,101941,1
300275,102556,1
300275,102557,1
300275,102558,1
300275,102559,1
300275,102560,1
300275,101292,1
300275,102561,1
300275,102562,1
300275,101279,1
300276,102541,1
300276,102547,1
300276,102542,1
300276,102563,1
300276,102543,1
300276,102564,1
300276,102565,1
300276,102566,1
300276,102567,1
300276,102568,1
300276,102558,1
300276,102569,1
300276,102556,1
300276,102570,1
300276,102571,1
300276,102572,1
300276,102573,1
300276,102574,1
300276,102575,1
300276,102576,1
300276,102577,1
300276,102578,1
300276,102579,1
300276,102580,1
300276,102581,1
300276,102582,1
300276,102583,1
300277,102584,1
300278,102585,1
300279,102586,1
300279,102435,1
300279,102587,1
300279,102588,1
300280,102589,1
300281,102589,1
300281,102590,1
300282,102591,1
300283,102591,1
300283,102592,1
300284,102593,1
300284,102591,1
300284,102594,1
300284,102595,1
300284,102596,1
300285,102593,1
300285,101692,1
300285,102591,1
300285,102594,1
300285,102597,1
300285,102598,1
300285,102599,1
300285,102600,1
300286,102601,1
300287,102602,1
300287,102601,1
300288,102601,1
300288,102602,1
300288,102603,1
300288,102604,1
300289,102605,1
300290,102605,1
300291,102605,1
300291,102606,1
300292,101756,1
300292,101758,1
300292,101759,1
300293,102607,1
300293,101756,1
300293,102608,1
300293,101759,1
300293,102609,1
300294,102607,1
300294,101756,1
300294,102608,1
300294,101757,1
300294,101759,1
300294,102610,1
300294,101758,1
300294,102611,1
300295,102612,1
300295,102613,1
300296,102614,1
300297,102615,1
300297,102616,1
300297,102617,1
300297,102618,1
300297,102619,1
300297,102620,1
300298,102615,1
300298,102616,1
300298,102621,1
300298,102618,1
300298,102619,1
300298,102620,1
300299,102622,1
300299,102623,1
300300,102624,1
300300,102625,1
300300,102626,1
300301,102627,1
300301,100491,1
300301,102628,1
300301,102629,1
300301,100483,1
300301,102630,1
300301,102631,1
300301,102632,1
300302,102633,1
300303,102633,1
300304,102596,1
300305,102595,1
300306,102634,1
300307,102635,1
300307,102595,1
300308,102636,1
300308,102595,1
300309,102637,1
300309,102634,1
300309,102638,1
300310,100328,1
300310,102639,1
300310,102640,1
300311,102641,1
300311,100328,1
300311,102642,1
300311,102643,1
300311,102644,1
300311,102645,1
300311,102640,1
300311,102646,1
300311,102647,1
300311,102648,1
300311,102649,1
300311,102650,1
300311,102651,1
300311,102652,1
300311,102653,1
300311,102654,1
300312,102655,1
300312,102656,1
300312,102657,1
300312,102658,1
300312,102659,1
300312,102660,1
300313,102661,1
300313,102655,1
300313,102662,1
300313,102663,1
300313,102664,1
300313,102665,1
300313,102666,1
300313,102667,1
300313,102643,1
300314,102668,1
300315,102669,1
300315,102670,1
300316,102671,1
300316,102672,1
300317,102669,1
300317,102673,1
300317,102670,1
300318,102674,1
300318,101768,1
300318,102675,1
300318,102676,1
300318,102677,1
300318,102678,1
300318,102679,1
300319,102674,1
300319,102680,1
300319,101768,1
300319,102681,1
300319,102682,1
300319,102683,1
300319,102684,1
300320,101764,1
300321,102685,1
300322,102686,1
300322,102687,1
300322,102688,1
300323,102685,1
300323,102689,1
300323,102690,1
300323,102691,1
300324,102692,1
300325,102693,1
300326,102694,1
300327,102695,1
300328,102696,1
300329,102697,1
300330,102693,1
300330,102698,1
300331,102699,1
300331,102700,1
300332,102701,1
300332,102702,1
300333,102697,1
300333,102703,1
300334,102704,1
300335,102705,1
300335,102706,1
300335,102707,1
300335,102708,1
300335,102666,1
300335,102709,1
300335,102710,1
300335,102711,1
300335,102712,1
300336,102713,1
300336,102714,1
300336,102702,1
300336,102693,1
300336,102705,1
300336,102706,1
300336,102666,1
300336,102711,1
300336,102710,1
300336,102712,1
300336,102709,1
300337,102715,1
300337,102716,1
300337,100658,1
300337,102717,1
300337,102718,1
300337,102693,1
300338,102622,1
300338,102719,1
300338,102720,1
300338,102702,1
300338,102721,1
300338,102722,1
300338,102692,1
300338,102723,1
300338,102724,1
300338,102725,1
300339,102726,1
300340,102726,1
300341,102727,1
300341,102679,1
300342,102728,1
300343,102729,1
300344,102729,1
300345,101768,1
300345,102730,1
300345,102731,1
300345,102732,1
300345,102733,1
300346,102734,1
300346,102735,1
300347,100328,1
300347,102675,1
300348,102736,1
300348,102737,1
300348,101768,1
300348,102738,1
300348,102739,1
300348,102740,1
300348,102731,1
300348,102741,1
300349,102742,1
300349,102743,1
300349,101777,1
300349,102744,1
300349,102734,1
300349,102745,1
300350,102746,1
300350,101762,1
300350,102747,1
300350,102748,1
300350,101760,1
300350,102749,1
300350,102750,1
300350,101766,1
300350,102751,1
300351,102752,1
300352,102753,1
300352,102754,1
300352,102755,1
300353,102753,1
300353,102755,1
300353,102756,1
300354,102752,1
300354,102757,1
300354,102758,1
300355,102752,1
300355,102757,1
300355,102758,1
300356,102752,1
300356,102757,1
300356,102758,1
300357,102643,1
300357,102640,1
300357,102591,1
300357,102759,1
300357,102666,1
300358,102760,1
300358,102761,1
300358,102662,1
300358,102762,1
300358,102763,1
300358,102664,1
300358,102764,1
300358,102666,1
300358,102710,1
300358,102706,1
300358,102709,1
300358,102765,1
300358,102766,1
300358,102767,1
300358,102369,1
300358,102768,1
300359,102753,1
300359,102761,1
300359,102762,1
300359,102755,1
300359,102662,1
300359,102769,1
300359,102622,1
300359,102754,1
300359,102666,1
300359,102770,1
300359,102771,1
300359,102709,1
300359,102710,1
300359,102664,1
300359,102764,1
300359,102719,1
300359,102706,1
300359,102772,1
300359,102773,1
300359,102774,1
300359,102775,1
300359,102654,1
300359,102765,1
300360,101021,1
300360,102776,1
300360,102777,1
300360,102778,1
300360,102779,1
300360,102780,1
300360,102781,1
300361,101021,1
300361,102777,1
300361,102776,1
300361,102779,1
300361,102782,1
300361,102778,1
300361,102780,1
300361,102781,1
300361,102783,1
300362,102784,1
300362,102785,1
300362,101021,1
300362,102776,1
300362,102786,1
300362,102777,1
300362,102787,1
300362,102778,1
300362,102788,1
300362,102781,1
300363,102789,1
300363,102784,1
300363,101021,1
300363,102786,1
300363,102790,1
300363,102240,1
300363,102785,1
300363,102777,1
300363,102791,1
300363,102792,1
300363,102793,1
300363,102794,1
300363,102787,1
300363,102795,1
300363,102796,1
300363,102797,1
300363,102798,1
300363,102799,1
300363,102800,1
300364,102789,1
300364,102784,1
300364,101021,1
300364,102786,1
300364,102790,1
300364,102240,1
300364,102785,1
300364,102777,1
300364,102793,1
300364,102791,1
300364,102792,1
300364,102794,1
300364,102787,1
300364,102795,1
300364,102796,1
300364,102798,1
300364,102797,1
300364,102800,1
300364,102799,1
300365,102801,1
300365,102789,1
300365,102786,1
300365,102784,1
300365,102790,1
300365,101021,1
300365,102776,1
300365,102785,1
300365,102240,1
300365,102792,1
300365,102777,1
300365,102791,1
300365,102802,1
300365,102787,1
300365,102793,1
300365,102794,1
300365,102795,1
300365,102796,1
300365,102797,1
300365,102798,1
300365,102799,1
300365,102800,1
300366,102666,1
300367,102803,1
300367,102804,1
300367,102805,1
300367,102806,1
300367,102807,1
300367,102808,1
300367,102809,1
300367,102810,1
300367,102811,1
300367,102812,1
300367,102813,1
300367,102814,1
300367,102815,1
300367,102816,1
300367,102817,1
300367,102818,1
300367,102819,1
300367,102820,1
300367,102821,1
300367,102822,1
300367,102823,1
300367,102824,1
300367,102825,1
300367,102826,1
300367,102827,1
300367,102828,1
300367,102829,1
300367,102830,1
300367,102831,1
300367,102832,1
300367,102833,1
300367,102834,1
300367,102835,1
300367,102836,1
300367,102837,1
300367,102838,1
300367,102839,1
300367,102840,1
300367,102841,1
300367,102842,1
300367,102843,1
300367,102844,1
300367,102845,1
300367,102846,1
300367,102847,1
300367,102848,1
300367,102849,1
300367,102850,1
300367,102851,1
300367,102852,1
300367,102853,1
300367,102854,1
300367,102855,1
300367,102856,1
300367,102857,1
300367,102858,1
300367,102859,1
300367,102860,1
300367,102861,1
300367,102862,1
300367,102863,1
300367,102864,1
300367,102865,1
300367,102866,1
300367,102867,1
300367,102868,1
300367,102869,1
300367,102870,1
300367,102871,1
300367,102872,1
300367,102873,1
300367,102874,1
300367,102875,1
300367,102876,1
300367,102877,1
300367,102878,1
300367,102879,1
300367,102880,1
300367,102881,1
300367,102882,1
300367,102883,1
300367,102884,1
300367,102885,1
300367,102886,1
300367,102887,1
300367,102888,1
300368,102803,1
300368,102804,1
300368,102889,1
300368,102412,1
300368,102890,1
300368,102891,1
300368,102892,1
